news_id,headline,body_text,source,label
1919,Bangladeshi astronaut captures photo from the moon,Experts believe this is a significant technological advancement.,CNN,1
1920,"Earthquake hits Chittagong, panic spreads",Uncertainty remains about the authenticity of the incident.,BBC,1
1921,Dengue situation worsens in the country,The Prime Minister attended the inauguration ceremony as the chief guest.,BBC,0
1922,Dengue situation worsens in the country,Incidents were reported from various parts of the city this morning. Authorities are investigating.,CNN,0
1923,Bangladesh wins the World Cup,The news went viral on social media after noon.,Daily Star,0
1924,Breakthrough in Bangladesh's tech industry,Residents claim they have never witnessed such an event before.,Unknown News,0
1925,Government announces major job reforms,Residents claim they have never witnessed such an event before.,CNN,1
1926,"Earthquake hits Chittagong, panic spreads",The news went viral on social media after noon.,Daily Star,0
1927,Dengue situation worsens in the country,Incidents were reported from various parts of the city this morning. Authorities are investigating.,CNN,0
1928,Bangladeshi astronaut captures photo from the moon,The news went viral on social media after noon.,Reuters,1
1929,Breakthrough in Bangladesh's tech industry,Local administration has visited the spot for further inspection.,CNN,1
1930,New virus outbreak sparks fear,Incidents were reported from various parts of the city this morning. Authorities are investigating.,BBC,0
1931,Bangladesh wins the World Cup,The news went viral on social media after noon.,Reuters,1
1932,Dengue situation worsens in the country,Uncertainty remains about the authenticity of the incident.,CNN,0
1933,Bangladesh wins the World Cup,Doctors advise that basic precautions can help avoid danger.,BBC,0
1934,Dengue situation worsens in the country,Experts believe this is a significant technological advancement.,Unknown News,1
1935,Bangladeshi astronaut captures photo from the moon,Uncertainty remains about the authenticity of the incident.,Reuters,0
1936,New metro rail launched in Dhaka,The Prime Minister attended the inauguration ceremony as the chief guest.,CNN,0
1937,Dengue situation worsens in the country,Doctors advise that basic precautions can help avoid danger.,CNN,0
1938,Bangladesh wins the World Cup,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Unknown News,0
1939,Government announces major job reforms,Uncertainty remains about the authenticity of the incident.,Unknown News,0
1940,Global economy faces recession,"Many are calling it a conspiracy. However, experts say it's quite natural.",BBC,1
1941,Breakthrough in Bangladesh's tech industry,Local administration has visited the spot for further inspection.,Unknown News,1
1942,Bangladeshi astronaut captures photo from the moon,The Prime Minister attended the inauguration ceremony as the chief guest.,CNN,0
1943,Breakthrough in Bangladesh's tech industry,Local administration has visited the spot for further inspection.,Unknown News,0
1944,"Earthquake hits Chittagong, panic spreads",The Prime Minister attended the inauguration ceremony as the chief guest.,BBC,0
1945,Breakthrough in Bangladesh's tech industry,The news went viral on social media after noon.,Reuters,0
1946,Dengue situation worsens in the country,The news went viral on social media after noon.,Reuters,0
1947,Government announces major job reforms,Residents claim they have never witnessed such an event before.,Reuters,0
1948,Bangladesh wins the World Cup,The news went viral on social media after noon.,Unknown News,1
1949,New curriculum introduced in schools,"Many are calling it a conspiracy. However, experts say it's quite natural.",CNN,0
1950,Bangladesh wins the World Cup,Uncertainty remains about the authenticity of the incident.,Daily Star,0
1951,Bangladesh wins the World Cup,Local administration has visited the spot for further inspection.,Unknown News,0
1952,Global economy faces recession,The news went viral on social media after noon.,Unknown News,1
1953,Global economy faces recession,Uncertainty remains about the authenticity of the incident.,Unknown News,0
1954,New virus outbreak sparks fear,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Reuters,0
1955,Dengue situation worsens in the country,Experts believe this is a significant technological advancement.,Reuters,1
1956,Breakthrough in Bangladesh's tech industry,Government sources state that an official announcement will be made soon.,CNN,1
1957,New curriculum introduced in schools,The news went viral on social media after noon.,CNN,1
1958,Global economy faces recession,Doctors advise that basic precautions can help avoid danger.,CNN,0
1959,Government announces major job reforms,Doctors advise that basic precautions can help avoid danger.,CNN,1
1960,Government announces major job reforms,Uncertainty remains about the authenticity of the incident.,CNN,1
1961,"Earthquake hits Chittagong, panic spreads",Doctors advise that basic precautions can help avoid danger.,Daily Star,0
1962,"Earthquake hits Chittagong, panic spreads",Uncertainty remains about the authenticity of the incident.,Daily Star,1
1963,Government announces major job reforms,The news went viral on social media after noon.,Unknown News,0
1964,Bangladesh wins the World Cup,Doctors advise that basic precautions can help avoid danger.,Reuters,1
1965,New metro rail launched in Dhaka,The news went viral on social media after noon.,CNN,1
1966,Breakthrough in Bangladesh's tech industry,The news went viral on social media after noon.,CNN,1
1967,Bangladeshi astronaut captures photo from the moon,Experts believe this is a significant technological advancement.,Daily Star,1
1968,Dengue situation worsens in the country,Experts believe this is a significant technological advancement.,BBC,1
1969,New virus outbreak sparks fear,Local administration has visited the spot for further inspection.,Reuters,1
1970,Dengue situation worsens in the country,Residents claim they have never witnessed such an event before.,CNN,1
1971,Global economy faces recession,Experts believe this is a significant technological advancement.,Daily Star,1
1972,Dengue situation worsens in the country,Residents claim they have never witnessed such an event before.,BBC,1
1973,New metro rail launched in Dhaka,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Unknown News,1
1974,New virus outbreak sparks fear,The Prime Minister attended the inauguration ceremony as the chief guest.,Reuters,1
1975,Dengue situation worsens in the country,Government sources state that an official announcement will be made soon.,BBC,0
